ID,STOREID,PRODUCTID,QUANTITY,UNITPRICE,SUBTOTAL
7715,10,22,2,8,16
7716,7,34,1,5,5
7717,9,2,2,6,12
7718,9,13,2,5,10
7719,1,35,1,5,5
7720,2,35,1,5,5
7721,4,23,1,6,6
7722,2,33,1,4,4
7722,7,28,2,5,10
7723,10,8,1,5,5
7724,5,37,2,4,8
7724,2,7,1,3,3
7725,4,3,1,5,5
7725,8,30,2,6,12
7725,1,17,2,7,14
7725,2,14,1,5,5
7726,4,4,2,5,10
7727,10,13,1,5,5
7728,5,8,2,5,10
7729,2,4,1,5,5
7730,9,7,2,3,6
7731,10,30,1,6,6
7732,8,14,2,5,10
7733,6,36,1,4,4
7733,5,1,1,4,4
7734,2,36,2,4,8
7735,5,11,1,5,5
7736,2,11,1,5,5
7737,6,6,2,3,6
7738,4,8,2,5,10
7739,2,11,1,5,5
7740,3,36,1,4,4
7740,7,22,2,8,16
7741,9,4,1,5,5
7742,5,11,2,5,10
7742,5,3,2,5,10
7742,7,18,1,8,8
7743,5,4,1,5,5
7744,4,17,1,7,7
7745,10,33,2,4,8
7746,7,11,2,5,10
7747,8,7,1,3,3
7748,8,7,1,3,3
7749,9,37,1,4,4
7750,1,24,2,8,16
7750,9,8,2,5,10
7750,7,12,1,5,5
7751,7,31,1,6,6
7751,7,6,1,3,3
7752,10,16,1,6,6
7753,1,31,2,6,12
7753,4,27,1,4,4
7754,3,30,2,6,12
7754,8,9,2,5,10
7755,1,3,2,5,10
7755,5,22,2,8,16
7756,10,20,2,5,10
7757,10,36,1,4,4
7758,1,33,2,4,8
7759,6,31,2,6,12
7760,6,28,1,5,5
7761,1,35,1,5,5
7761,2,9,1,5,5
7762,10,3,2,5,10
7763,6,24,1,8,8
7764,2,4,2,5,10
7765,10,25,2,6,12
7765,1,11,2,5,10
7766,3,6,2,3,6
7767,10,15,1,6,6
7768,7,18,1,8,8
7769,10,24,1,8,8
7770,7,11,1,5,5
7771,4,9,2,5,10
7772,2,38,1,6,6
7772,9,7,2,3,6
7773,4,14,2,5,10
7774,9,6,1,3,3
7775,6,4,1,5,5
7776,1,7,2,3,6
7776,6,37,1,4,4
7777,8,27,1,4,4
7777,9,24,1,8,8
7778,9,17,1,7,7
7779,5,5,1,6,6
7779,4,7,1,3,3
7780,1,3,1,5,5
7781,7,29,2,6,12
7782,6,6,1,3,3
7782,4,19,1,6,6
7782,6,10,2,5,10
7783,10,8,1,5,5
7784,8,6,2,3,6
7785,4,21,1,6,6
7786,4,30,1,6,6
7786,8,9,2,5,10
7786,9,37,2,4,8
7786,9,16,1,6,6
7787,9,26,1,4,4
7788,3,32,2,3,6
7789,2,20,1,5,5
7790,2,20,1,5,5
7791,9,23,1,6,6
7791,9,20,2,5,10
7792,4,1,2,4,8
7793,8,23,1,6,6
7794,7,25,2,6,12
7795,10,3,1,5,5
7796,4,14,1,5,5
7797,1,25,2,6,12
7798,5,35,1,5,5
7799,6,15,1,6,6
7800,3,26,2,4,8
7800,8,17,1,7,7
7800,8,31,2,6,12
7801,2,10,1,5,5
7801,6,28,2,5,10
7801,5,13,2,5,10
7801,7,7,2,3,6
7802,6,30,1,6,6
7803,7,17,2,7,14
7803,5,34,2,5,10
7804,9,23,2,6,12
7805,2,1,2,4,8
7805,2,17,1,7,7
7806,5,19,2,6,12
7806,4,11,2,5,10
7807,4,5,2,6,12
7808,10,10,1,5,5
7808,8,12,2,5,10
7809,1,37,2,4,8
7810,1,22,1,8,8
7810,8,33,1,4,4
7811,8,31,1,6,6
7812,2,1,2,4,8
7813,7,23,1,6,6
7814,9,29,2,6,12
7815,1,19,1,6,6
7816,7,21,1,6,6
7817,8,14,1,5,5
7818,5,24,1,8,8
7818,7,19,1,6,6
7819,8,35,2,5,10
7820,8,22,1,8,8
7820,9,4,2,5,10
7821,2,22,1,8,8
7822,4,35,2,5,10
7822,1,35,2,5,10
7823,9,7,1,3,3
7824,5,18,1,8,8
7825,2,2,2,6,12
7826,8,27,2,4,8
7827,10,36,1,4,4
7828,1,5,2,6,12
7828,10,11,1,5,5
7829,10,23,2,6,12
7830,8,3,2,5,10
7831,3,16,2,6,12
7832,2,23,2,6,12
7832,3,30,2,6,12
7833,4,11,1,5,5
7833,9,1,2,4,8
7834,7,12,1,5,5
7835,10,22,1,8,8
7835,8,34,1,5,5
7836,7,2,2,6,12
7837,7,21,2,6,12
7838,2,17,2,7,14
7838,8,32,1,3,3
7839,1,19,1,6,6
7840,10,2,1,6,6
7841,10,20,2,5,10
7842,5,35,2,5,10
7843,9,23,1,6,6
7844,5,24,1,8,8
7845,10,15,2,6,12
7845,3,37,2,4,8
7846,10,7,1,3,3
7847,5,28,2,5,10
7848,2,16,2,6,12
7848,2,37,1,4,4
7848,3,3,1,5,5
7849,7,1,1,4,4
7850,1,27,2,4,8
7851,2,13,2,5,10
7852,2,19,2,6,12
7853,4,25,1,6,6
7854,6,33,2,4,8
7855,3,29,1,6,6
7856,8,6,2,3,6
7857,1,29,1,6,6
7857,3,15,2,6,12
7858,10,36,1,4,4
7859,5,21,2,6,12
7860,2,33,2,4,8
7861,3,27,1,4,4
7862,1,38,2,6,12
7862,1,26,2,4,8
7863,1,9,2,5,10
7864,10,8,1,5,5
7864,1,1,2,4,8
7865,7,13,2,5,10
7866,6,26,1,4,4
7867,8,10,2,5,10
7868,5,24,2,8,16
7869,5,1,2,4,8
7869,9,18,1,8,8
7869,1,28,1,5,5
7869,4,10,2,5,10
7870,1,20,2,5,10
7871,2,4,2,5,10
7872,4,6,2,3,6
7872,4,27,1,4,4
7873,5,15,1,6,6
7874,5,8,2,5,10
7875,3,22,1,8,8
7875,3,27,1,4,4
7876,9,35,1,5,5
7877,7,31,1,6,6
7878,2,9,1,5,5
7878,1,25,1,6,6
7878,2,37,1,4,4
7879,7,38,2,6,12
7879,8,33,1,4,4
7880,4,18,1,8,8
7881,8,34,1,5,5
7882,9,12,1,5,5
7882,2,36,2,4,8
7882,9,35,2,5,10
7882,9,7,1,3,3
7882,6,7,1,3,3
7882,10,4,1,5,5
7882,8,4,1,5,5
7883,10,28,1,5,5
7884,2,26,2,4,8
7884,5,27,1,4,4
7885,2,16,1,6,6
7886,2,16,2,6,12
7887,8,15,2,6,12
7888,6,36,2,4,8
7889,9,20,1,5,5
7890,1,8,2,5,10
7890,6,6,2,3,6
7891,7,29,1,6,6
7892,10,2,1,6,6
7893,6,7,2,3,6
7894,7,33,1,4,4
7895,6,36,2,4,8
7896,1,19,1,6,6
7897,8,2,1,6,6
7898,8,10,1,5,5
7898,10,23,1,6,6
7899,2,36,2,4,8
7900,10,15,1,6,6
7901,1,7,1,3,3
7902,3,27,2,4,8
7903,3,29,2,6,12
7904,10,1,1,4,4
7905,3,33,1,4,4
7906,5,8,1,5,5
7907,4,13,2,5,10
7907,1,30,2,6,12
7907,10,33,1,4,4
7908,6,31,2,6,12
7909,8,38,1,6,6
7910,5,36,2,4,8
7911,5,3,2,5,10
7912,2,31,1,6,6
7913,8,30,2,6,12
7914,6,31,1,6,6
7914,10,6,1,3,3
7914,9,12,1,5,5
7914,4,23,1,6,6
7915,5,7,1,3,3
7916,1,12,2,5,10
7917,5,2,2,6,12
7918,10,21,2,6,12
7919,7,23,2,6,12
7920,6,29,2,6,12
7921,10,7,2,3,6
7922,6,12,2,5,10
7923,10,19,1,6,6
7924,3,35,2,5,10
7924,2,11,2,5,10
7925,1,1,2,4,8
7925,1,26,1,4,4
7926,9,34,2,5,10
7927,8,13,2,5,10
7927,8,37,1,4,4
7927,7,37,1,4,4
7928,10,20,1,5,5
7929,4,35,1,5,5
7929,6,34,2,5,10
7930,2,25,1,6,6
7931,1,5,1,6,6
7931,7,24,1,8,8
7932,7,31,1,6,6
7933,6,7,2,3,6
7934,3,26,2,4,8
7935,1,32,2,3,6
7936,6,1,2,4,8
7937,1,20,2,5,10
7937,3,8,1,5,5
7937,6,12,1,5,5
7937,2,15,2,6,12
7938,4,29,1,6,6
7938,5,10,2,5,10
7938,1,36,2,4,8
7939,1,24,2,8,16
7940,3,20,2,5,10
7940,6,22,2,8,16
7940,8,7,2,3,6
7941,6,19,1,6,6
7942,8,32,1,3,3
7942,4,10,2,5,10
7942,9,7,2,3,6
7943,1,15,2,6,12
7944,3,6,2,3,6
7945,7,17,1,7,7
7946,5,26,1,4,4
7947,6,26,1,4,4
7948,4,16,1,6,6
7949,6,18,1,8,8
7950,1,36,1,4,4
7950,5,35,2,5,10
7951,6,20,1,5,5
7952,2,20,1,5,5
7953,9,22,2,8,16
7954,2,17,2,7,14
7955,2,7,2,3,6
7956,5,16,2,6,12
7957,8,37,2,4,8
7957,6,14,1,5,5
7958,7,38,2,6,12
7959,4,29,1,6,6
7960,1,18,1,8,8
7961,5,15,1,6,6
7961,4,8,1,5,5
7961,8,7,2,3,6
7962,2,28,2,5,10
7963,8,38,1,6,6
7964,3,4,1,5,5
7965,5,6,2,3,6
7966,8,20,1,5,5
7967,5,5,2,6,12
7968,3,30,1,6,6
7969,4,35,2,5,10
7970,3,14,2,5,10
7970,4,36,2,4,8
7971,4,34,2,5,10
7972,3,25,2,6,12
7973,3,32,2,3,6
7974,10,21,1,6,6
7975,5,20,2,5,10
7976,10,12,1,5,5
7977,2,21,1,6,6
7978,2,33,1,4,4
7978,3,37,2,4,8
7979,10,15,1,6,6
7979,5,30,1,6,6
7980,2,6,1,3,3
7980,3,24,2,8,16
7981,10,26,2,4,8
7981,10,19,1,6,6
7981,2,22,1,8,8
7982,5,14,2,5,10
7983,3,23,1,6,6
7984,5,22,1,8,8
7985,6,14,2,5,10
7986,8,36,1,4,4
7986,1,26,1,4,4
7987,7,8,2,5,10
7987,2,6,2,3,6
7988,8,9,1,5,5
7989,6,5,1,6,6
7990,3,19,1,6,6
7991,1,6,2,3,6
7991,6,23,1,6,6
7992,6,15,1,6,6
7992,10,12,1,5,5
7992,10,8,1,5,5
7992,9,27,1,4,4
7993,6,34,1,5,5
7994,5,7,1,3,3
7994,1,36,2,4,8
7995,6,21,2,6,12
7996,10,4,2,5,10
7996,10,37,2,4,8
7997,7,16,2,6,12
7997,6,3,2,5,10
7998,5,4,1,5,5
7999,7,27,1,4,4
8000,4,33,1,4,4
8000,4,22,2,8,16
8001,7,11,2,5,10
8002,10,11,1,5,5
8003,6,18,1,8,8
8004,9,7,2,3,6
8005,2,7,2,3,6
8006,2,18,2,8,16
8007,9,27,1,4,4
8007,10,38,1,6,6
8008,9,24,1,8,8
8008,5,32,2,3,6
8009,1,22,2,8,16
8009,3,1,2,4,8
8010,2,22,2,8,16
8011,7,4,1,5,5
8011,3,36,2,4,8
8012,7,19,1,6,6
8013,8,38,2,6,12
8014,8,38,2,6,12
8015,6,12,1,5,5
8016,3,3,2,5,10
8017,2,35,1,5,5
8018,5,7,1,3,3
8019,8,34,2,5,10
8020,6,9,2,5,10
8021,7,34,1,5,5
8022,1,25,1,6,6
8023,1,5,1,6,6
8023,10,34,2,5,10
8024,4,5,2,6,12
8025,8,31,1,6,6
8025,7,18,2,8,16
8026,1,5,2,6,12
8027,6,33,2,4,8
8028,10,35,1,5,5
8028,7,5,2,6,12
8028,1,33,2,4,8
8028,8,8,2,5,10
8029,7,25,2,6,12
8029,5,34,2,5,10
8030,10,27,1,4,4
8030,3,11,1,5,5
8031,6,10,2,5,10
8032,2,24,2,8,16
8033,2,30,1,6,6
8033,3,37,1,4,4
8034,7,8,2,5,10
8034,2,36,1,4,4
8035,4,26,1,4,4
8036,6,9,1,5,5
8037,8,27,1,4,4
8038,1,27,2,4,8
8039,10,13,1,5,5
8039,10,6,2,3,6
8040,9,11,1,5,5
8041,3,34,1,5,5
8042,5,16,1,6,6
8043,10,35,2,5,10
8044,2,28,2,5,10
8045,8,15,1,6,6
8046,5,12,2,5,10
8047,10,19,1,6,6
8048,6,17,2,7,14
8049,3,24,2,8,16
8049,6,33,1,4,4
8049,10,19,1,6,6
8050,3,33,2,4,8
8050,1,20,1,5,5
8051,3,5,2,6,12
8051,10,36,1,4,4
8052,6,35,1,5,5
8053,4,19,2,6,12
8054,7,12,1,5,5
8054,4,37,1,4,4
8054,6,15,1,6,6
8055,1,25,2,6,12
8056,3,29,1,6,6
8056,2,9,1,5,5
8057,6,32,1,3,3
8057,10,20,2,5,10
8058,3,10,1,5,5
8058,4,34,2,5,10
8059,8,37,1,4,4
8060,3,23,2,6,12
8061,9,13,2,5,10
8062,8,28,2,5,10
8063,5,10,2,5,10
8063,2,19,2,6,12
8064,9,9,1,5,5
8065,3,10,1,5,5
8066,2,8,1,5,5
8067,5,4,2,5,10
8067,9,28,1,5,5
8068,2,4,1,5,5
8069,3,30,1,6,6
8069,6,15,2,6,12
8070,4,31,1,6,6
8071,5,22,1,8,8
8071,8,36,1,4,4
8072,7,27,2,4,8
8072,7,5,1,6,6
8073,8,11,1,5,5
8074,9,11,2,5,10
8075,9,7,1,3,3
8075,7,18,2,8,16
8075,6,31,2,6,12
8076,3,15,2,6,12
8077,4,19,1,6,6
8077,5,16,2,6,12
8078,2,20,2,5,10
8079,2,24,1,8,8
8080,10,18,1,8,8
8081,6,37,1,4,4
8082,10,31,2,6,12
8083,4,21,1,6,6
8084,3,6,1,3,3
8085,6,11,2,5,10
8086,6,20,1,5,5
8087,6,16,1,6,6
8088,8,6,2,3,6
8088,3,2,2,6,12
8089,2,34,2,5,10
8090,7,2,2,6,12
8090,1,8,2,5,10
8091,8,34,1,5,5
8092,3,7,2,3,6
8093,6,20,1,5,5
8094,5,10,1,5,5
8095,1,27,2,4,8
8095,5,12,1,5,5
8096,3,18,1,8,8
8097,9,11,2,5,10
8098,4,6,2,3,6
8099,1,36,2,4,8
8100,8,8,2,5,10
8101,3,1,2,4,8
8102,1,3,2,5,10
8102,8,33,2,4,8
8103,8,2,2,6,12
8103,2,12,1,5,5
8104,8,9,1,5,5
8105,1,18,1,8,8
8105,5,1,2,4,8
8106,9,10,1,5,5
8106,7,19,2,6,12
8107,2,8,1,5,5
8108,9,33,1,4,4
8108,6,16,2,6,12
8109,2,15,2,6,12
8110,3,19,2,6,12
8111,2,3,2,5,10
8112,3,7,1,3,3
8113,2,5,1,6,6
8114,9,28,2,5,10
8115,5,33,2,4,8
8116,6,34,2,5,10
8117,4,25,1,6,6
8117,7,34,2,5,10
8118,5,19,1,6,6
8119,6,37,1,4,4
8120,5,24,2,8,16
8121,4,19,1,6,6
8122,5,32,2,3,6
8123,2,34,1,5,5
8124,8,27,1,4,4
8125,10,8,1,5,5
8125,6,38,1,6,6
8126,6,38,2,6,12
8126,9,37,1,4,4
8126,4,4,1,5,5
8127,5,1,1,4,4
8128,7,8,1,5,5
8129,9,28,2,5,10
8130,9,7,1,3,3
8131,6,7,2,3,6
8132,5,4,1,5,5
8133,7,20,2,5,10
8134,7,12,2,5,10
8135,8,21,2,6,12
8136,4,11,2,5,10
8137,8,33,1,4,4
8138,1,27,1,4,4
8139,6,21,1,6,6
8140,1,13,1,5,5
8141,5,11,1,5,5
8142,10,33,1,4,4
8143,1,16,1,6,6
8144,4,6,2,3,6
8145,5,22,1,8,8
8146,2,9,2,5,10
8147,7,23,2,6,12
8147,4,8,2,5,10
8148,8,25,2,6,12
8148,10,21,2,6,12
8148,9,34,1,5,5
8149,4,9,1,5,5
8150,1,7,2,3,6
8151,8,25,2,6,12
8151,3,19,1,6,6
8152,6,2,2,6,12
8153,5,20,1,5,5
8153,8,30,1,6,6
8154,9,14,1,5,5
8154,5,34,2,5,10
8155,8,20,2,5,10
8156,2,10,1,5,5
8157,5,13,2,5,10
8157,6,2,1,6,6
8158,7,19,1,6,6
8158,10,5,1,6,6
8158,7,31,2,6,12
8159,1,3,2,5,10
8160,1,3,1,5,5
8161,1,29,1,6,6
8162,1,34,2,5,10
8163,9,8,2,5,10
8164,9,16,2,6,12
8164,9,27,2,4,8
8164,6,36,2,4,8
8165,9,37,2,4,8
8165,5,6,2,3,6
8166,3,38,1,6,6
8167,1,34,1,5,5
8167,6,6,2,3,6
8168,10,29,1,6,6
8169,3,35,2,5,10
8170,10,18,2,8,16
8171,1,1,2,4,8
8172,8,36,2,4,8
8173,1,12,1,5,5
8174,2,18,2,8,16
8175,9,30,1,6,6
8175,2,17,2,7,14
8176,3,12,2,5,10
8177,10,34,2,5,10
8178,3,16,1,6,6
8179,1,31,2,6,12
8180,7,6,2,3,6
8181,5,26,1,4,4
8182,9,10,1,5,5
8183,7,27,1,4,4
8184,10,12,2,5,10
8185,4,12,1,5,5
8186,2,9,2,5,10
8187,9,2,1,6,6
8188,10,26,2,4,8
8188,1,20,1,5,5
8188,7,35,2,5,10
8188,6,25,1,6,6
8189,4,16,2,6,12
8189,9,21,1,6,6
8190,7,19,1,6,6
8191,7,3,2,5,10
8192,5,14,1,5,5
8193,8,1,2,4,8
8194,10,18,1,8,8
8195,3,3,2,5,10
8196,2,25,2,6,12
8197,6,38,2,6,12
8198,7,32,2,3,6
8199,10,1,1,4,4
8200,8,13,1,5,5
8201,3,26,1,4,4
8201,7,28,1,5,5
8202,6,34,2,5,10
8202,1,4,2,5,10
8203,10,26,2,4,8
8204,1,13,1,5,5
8205,6,38,2,6,12
8205,9,2,1,6,6
8206,6,36,1,4,4
8207,4,11,2,5,10
8208,5,28,2,5,10
8209,3,16,1,6,6
8210,9,1,2,4,8
8211,3,8,1,5,5
8212,1,33,2,4,8
8213,10,22,2,8,16
8214,7,16,2,6,12
8215,7,20,2,5,10
8216,7,38,1,6,6
8217,1,33,2,4,8
8218,5,14,2,5,10
8219,9,24,2,8,16
8220,6,1,2,4,8
8221,5,14,2,5,10
8222,6,18,1,8,8
8222,2,14,1,5,5
8223,7,3,2,5,10
8224,1,38,1,6,6
8224,1,19,2,6,12
8225,1,29,2,6,12
8226,10,20,2,5,10
8227,4,27,2,4,8
8228,9,23,2,6,12
8228,8,38,1,6,6
8229,9,25,1,6,6
8230,2,27,2,4,8
8231,2,4,1,5,5
8232,9,9,2,5,10
8233,2,21,1,6,6
8233,7,25,1,6,6
8234,3,10,2,5,10
8235,9,9,2,5,10
8236,3,30,2,6,12
8237,1,23,1,6,6
8238,9,28,2,5,10
8238,6,25,2,6,12
8238,9,5,2,6,12
8239,10,9,1,5,5
8240,4,15,2,6,12
8241,1,7,2,3,6
8242,6,29,1,6,6
8243,10,6,1,3,3
8244,1,32,1,3,3
8245,4,19,1,6,6
8246,6,2,1,6,6
8246,7,18,2,8,16
8246,3,23,2,6,12
8247,2,32,2,3,6
8247,3,27,2,4,8
8247,8,27,1,4,4
8248,1,7,2,3,6
8249,6,38,1,6,6
8249,8,17,1,7,7
8250,5,20,1,5,5
8250,10,21,1,6,6
8251,3,2,2,6,12
8252,10,12,1,5,5
8252,8,36,1,4,4
8252,10,4,2,5,10
8253,9,8,1,5,5
8254,8,26,2,4,8
8255,8,1,1,4,4
8255,3,4,2,5,10
8255,10,13,2,5,10
8256,1,37,2,4,8
8257,2,37,1,4,4
8258,2,1,2,4,8
8259,4,22,1,8,8
8260,10,22,2,8,16
8260,2,34,2,5,10
8261,5,38,2,6,12
8262,10,10,2,5,10
8263,5,34,2,5,10
8263,8,16,2,6,12
8263,1,24,1,8,8
8263,10,6,2,3,6
8263,7,32,2,3,6
8264,4,34,1,5,5
8265,10,1,1,4,4
8266,5,37,2,4,8
8267,10,8,2,5,10
8268,9,20,2,5,10
8269,6,6,1,3,3
8270,3,24,1,8,8
8271,2,6,1,3,3
8272,3,10,1,5,5
8273,7,15,2,6,12
8274,1,37,1,4,4
8274,8,24,1,8,8
8275,3,26,2,4,8
8276,1,36,2,4,8
8277,1,31,1,6,6
8278,6,13,1,5,5
8279,8,11,1,5,5
8280,10,10,1,5,5
8281,3,20,1,5,5
8281,10,7,1,3,3
8282,8,7,1,3,3
8283,8,16,2,6,12
8284,3,30,1,6,6
8285,3,31,1,6,6
8286,3,36,2,4,8
8287,2,31,1,6,6
8288,10,24,1,8,8
8288,5,19,2,6,12
8289,8,31,2,6,12
8289,9,22,2,8,16
8290,4,14,2,5,10
8291,3,33,1,4,4
8291,7,14,2,5,10
8292,3,31,2,6,12
8293,9,26,1,4,4
8294,3,11,2,5,10
8295,5,31,1,6,6
8296,4,29,2,6,12
8297,2,4,1,5,5
8298,2,11,1,5,5
8299,7,15,1,6,6
8300,6,21,1,6,6
8300,6,31,2,6,12
8301,2,23,1,6,6
8302,7,5,2,6,12
8303,5,19,2,6,12
8304,5,9,1,5,5
8305,5,17,1,7,7
8306,2,13,2,5,10
8307,2,27,2,4,8
8308,7,5,2,6,12
8309,10,37,2,4,8
8309,8,28,2,5,10
8310,9,2,1,6,6
8310,4,10,1,5,5
8311,2,16,2,6,12
8312,5,31,2,6,12
8312,4,12,2,5,10
8313,3,33,1,4,4
8314,10,6,1,3,3
8315,8,2,2,6,12
8316,4,5,1,6,6
8317,1,25,2,6,12
8317,3,15,1,6,6
8317,9,38,1,6,6
8318,9,12,2,5,10
8319,8,21,2,6,12
8320,5,6,2,3,6
8321,2,8,2,5,10
8322,6,16,2,6,12
8323,5,20,1,5,5
8324,9,22,2,8,16
8325,2,22,2,8,16
8326,7,9,1,5,5
8327,3,29,1,6,6
8328,8,27,2,4,8
8329,4,37,2,4,8
8330,9,7,2,3,6
8331,8,31,2,6,12
8332,6,38,2,6,12
8332,8,14,1,5,5
8333,7,2,1,6,6
8333,1,9,1,5,5
8334,9,13,1,5,5
8335,2,15,1,6,6
8336,4,16,2,6,12
8337,8,37,1,4,4
8337,5,34,2,5,10
8338,3,8,2,5,10
8339,7,11,2,5,10
8339,2,30,2,6,12
8340,3,1,1,4,4
8340,5,2,2,6,12
8341,8,11,1,5,5
8341,3,15,1,6,6
8342,4,29,1,6,6
8343,5,5,2,6,12
8343,3,21,2,6,12
8344,7,12,2,5,10
8345,5,16,2,6,12
8346,1,27,1,4,4
8347,10,27,1,4,4
8348,4,33,1,4,4
8349,3,33,1,4,4
8349,3,31,1,6,6
8350,5,1,2,4,8
8351,2,11,2,5,10
8352,5,22,2,8,16
8352,5,31,1,6,6
8353,8,17,2,7,14
8354,9,25,1,6,6
8355,3,25,1,6,6
8356,5,11,2,5,10
8357,10,4,2,5,10
8358,1,37,1,4,4
8359,9,37,1,4,4
8360,10,6,1,3,3
8360,5,22,1,8,8
8361,2,33,1,4,4
8361,10,2,2,6,12
8362,9,3,2,5,10
8362,6,4,1,5,5
8363,7,4,2,5,10
8363,9,1,2,4,8
8364,6,33,2,4,8
8364,3,8,1,5,5
8365,8,3,2,5,10
8366,5,37,1,4,4
8367,9,30,2,6,12
8368,7,10,1,5,5
8368,7,7,2,3,6
8369,4,13,1,5,5
8370,3,27,2,4,8
8371,10,38,1,6,6
8372,7,33,2,4,8
8373,8,1,2,4,8
8374,3,9,1,5,5
8375,4,5,1,6,6
8376,3,20,2,5,10
8376,4,8,1,5,5
8377,5,19,2,6,12
8377,7,14,2,5,10
8378,8,13,1,5,5
8379,4,13,1,5,5
8380,5,17,1,7,7
8380,8,20,1,5,5
8380,3,22,1,8,8
8381,5,14,1,5,5
8382,7,14,2,5,10
8383,1,36,1,4,4
8383,7,2,1,6,6
8383,7,5,1,6,6
8384,7,20,2,5,10
8384,10,12,2,5,10
8384,1,7,1,3,3
8384,2,23,1,6,6
8385,2,29,1,6,6
8386,2,9,1,5,5
8386,3,13,2,5,10
8386,3,33,1,4,4
8387,4,8,2,5,10
8387,2,5,1,6,6
8388,1,4,2,5,10
8389,8,13,1,5,5
8390,6,16,1,6,6
8391,6,8,1,5,5
8392,4,28,1,5,5
8393,2,6,2,3,6
8394,2,5,2,6,12
8395,6,26,2,4,8
8395,2,17,2,7,14
8396,3,1,1,4,4
8397,1,27,2,4,8
8397,4,23,1,6,6
8398,9,32,1,3,3
8399,4,38,1,6,6
8400,8,7,2,3,6
8401,1,16,2,6,12
8402,7,4,1,5,5
8403,4,11,1,5,5
8404,3,35,2,5,10
8405,10,33,1,4,4
8406,7,38,1,6,6
8407,2,36,2,4,8
8408,8,12,2,5,10
8408,5,36,2,4,8
8409,1,37,1,4,4
8410,2,13,1,5,5
8410,6,17,1,7,7
8411,1,26,1,4,4
8411,5,5,1,6,6
8412,2,13,2,5,10
8413,3,9,1,5,5
8414,8,36,2,4,8
8415,4,3,2,5,10
8416,3,38,1,6,6
8417,1,32,2,3,6
8418,10,35,2,5,10
8419,4,26,1,4,4
8420,9,25,2,6,12
8421,6,35,2,5,10
8422,1,11,2,5,10
8423,1,34,1,5,5
8424,6,21,2,6,12
8425,1,18,1,8,8
8426,10,29,2,6,12
8427,1,21,1,6,6
8428,5,19,2,6,12
8429,10,2,2,6,12
8429,7,19,2,6,12
8430,2,2,1,6,6
8431,7,1,2,4,8
8432,2,6,1,3,3
8432,7,38,1,6,6
8432,2,35,1,5,5
8433,9,34,2,5,10
8433,9,27,1,4,4
8434,6,13,1,5,5
8435,1,27,2,4,8
8436,6,23,2,6,12
8436,2,8,2,5,10
8437,4,26,2,4,8
8438,2,9,1,5,5
8439,1,34,1,5,5
8440,10,10,1,5,5
8441,5,33,1,4,4
8442,3,30,1,6,6
8442,5,14,1,5,5
8443,2,21,1,6,6
8444,2,23,1,6,6
8445,6,13,2,5,10
8446,10,6,2,3,6
8447,5,28,1,5,5
8448,10,6,1,3,3
8448,7,4,2,5,10
8449,6,34,1,5,5
8450,7,26,1,4,4
8450,1,30,1,6,6
8450,4,35,1,5,5
8450,4,20,2,5,10
8450,6,24,1,8,8
8451,7,14,1,5,5
8452,9,15,2,6,12
8453,9,1,1,4,4
8453,4,38,2,6,12
8454,8,4,1,5,5
8454,9,34,2,5,10
8455,8,12,2,5,10
8456,3,2,1,6,6
8457,2,10,1,5,5
8458,3,33,1,4,4
8459,2,38,2,6,12
8460,2,23,2,6,12
8461,7,15,2,6,12
8462,2,36,1,4,4
8463,4,4,2,5,10
8464,5,11,2,5,10
8465,9,17,1,7,7
8466,7,16,2,6,12
8467,4,38,1,6,6
8468,9,12,2,5,10
8469,4,20,1,5,5
8470,10,31,1,6,6
8470,10,18,2,8,16
8471,6,38,2,6,12
8472,2,30,1,6,6
8472,4,37,1,4,4
8473,7,10,1,5,5
8474,1,31,2,6,12
8475,8,15,1,6,6
8476,7,18,1,8,8
8477,7,23,1,6,6
8478,4,20,1,5,5
8478,10,35,1,5,5
8479,3,8,2,5,10
8480,5,10,1,5,5
8481,8,8,1,5,5
8481,2,18,1,8,8
8482,7,12,1,5,5
8483,5,3,2,5,10
8484,8,8,2,5,10
8485,3,23,2,6,12
8486,1,8,2,5,10
8486,2,36,1,4,4
8487,5,37,2,4,8
8488,4,31,1,6,6
8489,6,21,1,6,6
8489,5,6,1,3,3
8490,10,38,2,6,12
8490,6,10,2,5,10
8491,9,12,2,5,10
8492,2,4,1,5,5
8493,6,8,1,5,5
8494,8,6,2,3,6
8495,4,10,2,5,10
8496,6,20,1,5,5
8497,10,35,1,5,5
8498,4,15,2,6,12
8499,1,28,2,5,10
8500,5,3,2,5,10
8501,6,1,2,4,8
8502,3,26,1,4,4
8503,1,10,2,5,10
8503,4,20,2,5,10
8504,5,17,1,7,7
8505,1,21,2,6,12
8505,3,17,1,7,7
8506,2,17,1,7,7
8507,8,24,2,8,16
8508,5,10,2,5,10
8509,9,35,2,5,10
8509,3,28,1,5,5
8510,5,17,2,7,14
8511,9,12,1,5,5
8512,4,15,2,6,12
8513,9,9,1,5,5
8513,8,14,1,5,5
8514,6,34,2,5,10
8515,9,29,2,6,12
8516,3,3,2,5,10
8516,6,35,2,5,10
8517,10,11,2,5,10
8518,1,6,2,3,6
8519,6,9,2,5,10
8520,7,3,2,5,10
8521,5,1,2,4,8
8522,4,33,2,4,8
8523,4,2,2,6,12
8523,4,6,1,3,3
8524,1,36,1,4,4
8525,5,9,1,5,5
